
985,12,0,53,1222,20.81284499168396
1030,2,0,18,1198,21.178388833999634
1004,5,0,41,1203,21.74402904510498
1019,11,0,20,1251,22.620683908462524
963,15,0,72,1087,19.237624406814575
992,9,0,49,1083,19.097457885742188
1043,1,0,6,1350,23.571492195129395
1047,1,0,2,1505,25.651396989822388
1043,1,0,6,1197,20.614866733551025
1019,4,0,27,1277,21.97822070121765
1021,2,0,27,1129,19.326818227767944
990,7,0,53,1182,20.25134539604187
1005,10,0,35,1186,20.441852807998657
955,14,0,81,1099,18.90496253967285
1035,1,0,14,1329,22.92122173309326
1006,2,0,42,1355,23.663219690322876
1008,6,0,36,1190,20.90608811378479
1045,1,0,4,1323,23.10921311378479
986,8,0,56,1124,19.69135332107544
1031,3,0,16,1228,21.165424823760986
1018,3,0,29,1110,19.313361644744873
977,5,0,68,1114,19.48988914489746
1032,1,0,17,1209,20.921048164367676
1004,5,0,41,1180,20.57399034500122
986,10,0,54,1139,19.94267749786377
1012,5,0,33,1186,20.501185178756714
1034,6,0,10,1229,21.49407458305359
989,16,0,45,1229,21.704076290130615
1013,8,0,29,1245,22.299524784088135
965,7,0,78,1181,21.192925691604614
1030,5,0,15,1446,25.52279257774353
982,8,0,60,1099,19.191683292388916
1005,3,0,42,1110,19.83898401260376
1047,1,0,2,1601,27.798707008361816
1040,1,0,9,1309,24.34952163696289
1044,1,0,5,1393,26.45784068107605
1048,1,0,1,1468,27.663615226745605
1044,1,0,5,1358,25.3646719455719
1025,2,0,23,1151,22.127330541610718
1044,1,0,5,1359,25.425508975982666
1005,4,0,41,1136,21.288066625595093
1046,1,0,3,1401,25.893748998641968
1039,2,0,9,1275,23.475217580795288
1024,3,0,23,1194,21.831613063812256
1037,1,0,12,1371,25.10386061668396
998,6,0,46,1118,20.293726205825806
1040,1,0,9,1597,28.757091283798218
1029,7,0,14,1231,21.18833303451538
1034,4,0,12,1237,21.03873372077942
1044,1,0,5,1361,22.943638801574707
1016,2,0,32,1225,21.066658973693848
1047,1,0,2,1454,24.51842713356018
1001,7,0,42,1376,23.083265781402588
1025,2,0,23,1224,21.56833529472351
1046,1,0,3,1361,25.63358211517334
1037,1,0,12,1323,26.541690349578857
1048,1,0,1,1596,33.74343776702881
1005,5,0,40,1310,27.444164991378784
1046,1,0,3,1450,30.363820552825928
1023,2,0,25,1109,22.119842052459717
1039,1,0,10,1352,27.27804684638977
956,10,0,84,1250,24.113019466400146
1039,1,0,10,1339,25.74418306350708
1005,3,0,42,1213,23.321661949157715
1029,3,0,18,1210,23.606602668762207
1029,1,0,20,1219,24.39930248260498
1043,1,0,6,1356,27.196556329727173
1046,1,0,3,1322,26.301984310150146
973,8,0,69,1200,25.307982921600342
1040,5,0,5,1380,29.971160173416138
978,6,0,66,1180,26.692359924316406
1023,3,0,24,1208,27.96308159828186
995,6,0,49,1152,27.21738076210022
983,9,0,58,1224,28.178788900375366
994,8,0,48,1101,25.4960880279541
1020,6,0,24,1275,30.376959562301636
1047,1,0,2,1365,31.96818709373474
1027,4,0,19,1212,29.1066951751709
1002,6,0,42,1149,28.72164249420166
1035,3,0,12,1243,32.14305019378662
1007,2,0,41,1207,31.613337516784668
1045,1,0,4,1387,34.80704998970032
972,10,0,68,1354,32.31849503517151
1041,1,0,8,1226,28.686058521270752
985,8,0,57,1180,26.27600884437561
994,8,0,48,1069,22.18194341659546
1015,4,0,31,1211,23.86045527458191
1038,1,0,11,1303,23.720560789108276
1007,8,0,35,1223,22.136796712875366
1015,4,0,31,1225,22.20162272453308
1044,1,0,5,1316,23.869163751602173
1004,5,0,41,1211,21.918381452560425
1015,4,0,31,1224,21.9822096824646
1033,3,0,14,1229,22.53572964668274
1033,1,0,16,1332,24.50645923614502
1046,1,0,3,1419,25.75013279914856
994,5,0,51,1130,20.586941719055176
1043,1,0,6,1565,27.990142107009888
1008,6,0,36,1221,22.118844747543335
1017,6,0,27,1095,20.148115396499634
997,8,0,45,1128,20.603896379470825
1011,4,0,35,1113,20.252835273742676
989,7,0,54,1128,20.7505042552948
1029,4,0,17,1205,22.03506875038147
1004,2,0,44,1184,21.543383598327637
979,5,0,66,1187,21.74285054206848
1003,6,0,41,1225,22.758134603500366
1010,7,0,33,1348,25.367680311203003
1045,1,0,4,1337,26.594413995742798
1005,8,0,37,1198,24.364447355270386
