
998,7,0,45,838,17.727588891983032
1033,2,0,15,1027,21.10156512260437
1004,6,0,40,884,18.840612411499023
963,10,0,77,907,20.69618320465088
983,7,0,60,888,18.443673133850098
977,7,0,66,840,17.525634765625
914,22,0,114,896,18.708964586257935
1009,3,0,38,909,18.87851095199585
967,7,0,76,844,17.676725149154663
1017,3,0,30,920,19.16674041748047
1030,3,0,17,955,19.81103014945984
887,15,0,148,950,19.870364665985107
924,21,0,105,899,18.671598196029663
983,9,0,58,858,17.980419635772705
982,5,0,63,987,20.25981640815735
1001,6,0,43,890,18.742379903793335
973,10,0,67,986,20.61187434196472
999,8,0,43,935,19.51281452178955
992,8,0,50,888,18.505507946014404
940,13,0,97,933,19.358227491378784
1031,3,0,16,931,19.325316190719604
997,9,0,44,857,16.350272178649902
1024,4,0,22,890,16.911771059036255
967,11,0,72,960,18.095604419708252
976,5,0,69,879,16.774138927459717
976,5,0,69,913,17.3755304813385
1022,2,0,26,973,18.465615034103394
934,16,0,100,907,17.218949556350708
962,8,0,80,893,16.880853414535522
998,7,0,45,1033,19.386152982711792
968,12,0,70,905,17.10924220085144
1024,3,0,23,920,17.379519939422607
967,6,0,77,920,17.39348268508911
1020,3,0,27,933,17.648799419403076
964,10,0,76,907,17.152128219604492
1024,2,0,24,972,18.306041955947876
1023,5,0,22,987,18.58330011367798
861,19,0,170,893,16.892821550369263
1005,5,0,40,929,17.529119729995728
980,9,0,61,838,15.964304685592651
947,14,0,89,853,16.243557929992676
978,10,0,62,846,16.121883392333984
948,13,0,89,954,17.965951442718506
993,5,0,52,1044,19.53475570678711
912,5,0,133,870,16.535776376724243
973,7,0,70,865,16.461973428726196
1002,6,0,42,976,18.32499098777771
996,3,0,51,939,17.735567569732666
978,8,0,64,998,18.702980279922485
1011,4,0,35,987,18.60723638534546
1011,5,0,34,996,18.68203592300415
1020,2,0,28,927,17.51814889907837
981,7,0,62,911,17.22393560409546
1011,3,0,36,928,17.50119423866272
1009,5,0,36,1019,19.08595561981201
974,11,0,65,865,16.473941564559937
996,7,0,47,889,16.803061723709106
996,6,0,48,883,16.739232301712036
993,6,0,51,971,18.31501817703247
986,7,0,57,884,16.72427225112915
1008,5,0,37,1093,20.338605880737305
955,8,0,87,934,17.6278555393219
1011,5,0,34,876,16.576666831970215
972,7,0,71,869,16.533780336380005
987,4,0,59,841,15.96929144859314
1008,4,0,38,956,18.06568479537964
975,7,0,68,950,18.03775930404663
995,7,0,48,1006,18.858563899993896
1009,5,0,36,950,17.93303918838501
1030,5,0,15,972,18.28509783744812
1009,3,0,38,868,16.450005769729614
919,12,0,119,961,18.097599267959595
971,8,0,71,954,18.00783944129944
995,5,0,50,916,17.39647388458252
1014,2,0,34,986,18.502516269683838
983,8,0,59,866,16.41809105873108
1005,6,0,39,1003,19.136818885803223
988,6,0,56,907,19.059102058410645
1022,3,0,25,940,18.241750955581665
893,14,0,143,850,17.09129023551941
953,10,0,87,961,19.467933416366577
920,11,0,119,936,19.351802110671997
1029,4,0,17,1068,21.09510087966919
1012,8,0,30,945,18.749854803085327
941,3,0,106,878,17.596937894821167
1019,7,0,24,1079,22.149319410324097
916,17,0,117,840,17.112738370895386
988,10,0,52,934,19.41283082962036
1007,4,0,39,869,19.885680675506592
1026,2,0,22,937,22.426393747329712
1039,2,0,9,1062,23.078974962234497
984,10,0,56,869,22.015690803527832
965,7,0,78,982,22.61023497581482
1000,5,0,45,910,19.51181721687317
985,9,0,56,862,18.711956024169922
992,7,0,51,869,19.05354905128479
944,15,0,91,837,17.439358711242676
996,7,0,47,893,19.45098066329956
1006,4,0,40,962,22.04582953453064
1030,5,0,15,977,21.844919204711914
1022,3,0,25,973,20.600085973739624
946,7,0,97,956,19.829965829849243
1024,2,0,24,905,19.44079852104187
970,9,0,71,1104,28.403307676315308
1017,5,0,28,1026,24.19730234146118
957,6,0,87,873,20.80062460899353
996,6,0,48,901,23.236013650894165
1031,2,0,17,968,23.795865535736084
975,5,0,70,890,19.560699701309204
994,3,0,53,896,19.301393032073975
