,Susceptible,Infected,Recovered,Exposed
0,1049,1,0,0
1,1049,1,0,0
2,1049,1,0,0
3,1049,1,0,0
4,1049,1,0,0
5,1049,1,0,0
6,1048,1,0,1
7,1048,1,0,1
8,1048,1,0,1
9,1048,1,0,1
10,1048,1,0,1
11,1048,1,0,1
12,1048,1,0,1
13,1048,1,0,1
14,1047,1,0,2
15,1047,1,0,2
16,1047,1,0,2
17,1047,1,0,2
18,1047,1,0,2
19,1047,1,0,2
20,1047,1,0,2
21,1047,1,0,2
22,1047,1,0,2
23,1047,1,0,2
24,1047,1,0,2
25,1045,1,0,4
26,1045,1,0,4
27,1045,1,0,4
28,1045,1,0,4
29,1045,1,0,4
30,1045,1,0,4
31,1045,1,0,4
32,1045,1,0,4
33,1044,1,0,5
34,1044,1,0,5
35,1044,1,0,5
36,1044,1,0,5
37,1042,1,0,7
38,1042,1,0,7
39,1041,1,0,8
40,1040,1,0,9
41,1040,1,0,9
42,1039,1,0,10
43,1039,1,0,10
44,1039,1,0,10
45,1039,1,0,10
46,1039,1,0,10
47,1039,1,0,10
48,1038,1,0,11
49,1038,1,0,11
50,1038,1,0,11
51,1038,1,0,11
52,1038,1,0,11
53,1038,1,0,11
54,1037,1,0,12
55,1037,1,0,12
56,1037,1,0,12
57,1037,1,0,12
58,1037,1,0,12
59,1037,1,0,12
60,1036,1,0,13
61,1036,1,0,13
62,1034,1,0,15
63,1032,1,0,17
64,1030,1,0,19
65,1030,1,0,19
66,1029,1,0,20
67,1029,1,0,20
68,1028,1,0,21
69,1028,1,0,21
70,1028,1,0,21
71,1027,1,0,22
72,1027,1,0,22
73,1027,1,0,22
74,1027,1,0,22
75,1027,1,0,22
76,1027,1,0,22
77,1027,1,0,22
78,1027,1,0,22
79,1026,1,0,23
80,1026,1,0,23
81,1025,1,0,24
82,1024,1,0,25
83,1023,1,0,26
84,1023,1,0,26
85,1023,1,0,26
86,1022,1,0,27
87,1021,1,0,28
88,1020,1,0,29
89,1018,1,0,31
90,1018,1,0,31
91,1018,1,0,31
92,1017,1,0,32
93,1017,1,0,32
94,1016,1,0,33
95,1016,1,0,33
96,1015,1,0,34
97,1015,1,0,34
98,1014,1,0,35
99,1012,1,0,37
100,1012,1,0,37
101,1011,1,0,38
102,1011,1,0,38
103,1010,1,0,39
104,1010,1,0,39
105,1010,1,0,39
106,1010,1,0,39
107,1006,1,0,43
108,1006,1,0,43
109,1006,1,0,43
110,1004,1,0,45
111,1004,1,0,45
112,1004,1,0,45
113,1004,1,0,45
114,1001,1,0,48
115,996,1,0,53
116,996,1,0,53
117,994,1,0,55
118,994,1,0,55
119,993,1,0,56
120,993,1,0,56
121,993,1,0,56
122,991,1,0,58
123,991,1,0,58
124,991,1,0,58
125,990,1,0,59
126,987,1,0,62
127,987,1,0,62
128,987,1,0,62
129,986,1,0,63
130,986,1,0,63
131,985,2,0,63
132,984,2,0,64
133,984,2,0,64
134,984,2,0,64
135,984,2,0,64
136,984,2,0,64
137,983,2,0,65
138,982,2,0,66
139,980,3,0,67
140,978,3,0,69
141,978,3,0,69
142,977,3,0,70
143,976,3,0,71
144,972,3,0,75
145,971,3,0,76
146,971,3,0,76
147,971,3,0,76
148,971,3,0,76
149,969,3,0,78
150,967,5,0,78
