,Susceptible,Infected,Recovered,Exposed
0,1049,1,0,0
1,1049,1,0,0
2,1049,1,0,0
3,1049,1,0,0
4,1049,1,0,0
5,1049,1,0,0
6,1049,1,0,0
7,1049,1,0,0
8,1049,1,0,0
9,1047,1,0,2
10,1047,1,0,2
11,1047,1,0,2
12,1047,1,0,2
13,1047,1,0,2
14,1045,1,0,4
15,1044,1,0,5
16,1043,1,0,6
17,1043,1,0,6
18,1043,1,0,6
19,1043,1,0,6
20,1043,1,0,6
21,1043,1,0,6
22,1043,1,0,6
23,1043,1,0,6
24,1040,1,0,9
25,1040,1,0,9
26,1040,1,0,9
27,1040,1,0,9
28,1040,1,0,9
29,1040,1,0,9
30,1040,1,0,9
31,1040,1,0,9
32,1040,1,0,9
33,1040,1,0,9
34,1040,1,0,9
35,1039,1,0,10
36,1039,1,0,10
37,1039,1,0,10
38,1039,1,0,10
39,1039,1,0,10
40,1037,1,0,12
41,1037,1,0,12
42,1036,1,0,13
43,1036,1,0,13
44,1036,1,0,13
45,1036,1,0,13
46,1036,1,0,13
47,1036,1,0,13
48,1036,1,0,13
49,1036,1,0,13
50,1036,1,0,13
51,1034,1,0,15
52,1034,1,0,15
53,1034,1,0,15
54,1034,1,0,15
55,1034,1,0,15
56,1033,1,0,16
57,1033,1,0,16
58,1033,1,0,16
59,1032,1,0,17
60,1032,1,0,17
61,1032,1,0,17
62,1032,1,0,17
63,1031,1,0,18
64,1030,1,0,19
65,1030,1,0,19
66,1029,1,0,20
67,1029,1,0,20
68,1029,1,0,20
69,1029,1,0,20
70,1028,1,0,21
71,1028,1,0,21
72,1027,1,0,22
73,1027,1,0,22
74,1026,1,0,23
75,1025,1,0,24
76,1025,1,0,24
77,1025,1,0,24
78,1025,1,0,24
79,1024,1,0,25
80,1024,1,0,25
81,1023,1,0,26
82,1022,1,0,27
83,1022,1,0,27
84,1021,1,0,28
85,1021,1,0,28
86,1021,1,0,28
87,1021,1,0,28
88,1020,1,0,29
89,1017,1,0,32
90,1016,1,0,33
91,1016,1,0,33
92,1016,1,0,33
93,1016,1,0,33
94,1016,1,0,33
95,1016,1,0,33
96,1016,1,0,33
97,1015,1,0,34
98,1014,1,0,35
99,1013,1,0,36
100,1012,1,0,37
101,1010,1,0,39
102,1009,1,0,40
103,1008,1,0,41
104,1008,1,0,41
105,1007,1,0,42
106,1006,1,0,43
107,1005,1,0,44
108,1004,1,0,45
109,1004,1,0,45
110,1003,1,0,46
111,1001,1,0,48
112,1001,1,0,48
113,1001,1,0,48
114,995,1,0,54
115,993,1,0,56
116,993,1,0,56
117,993,1,0,56
118,992,1,0,57
119,990,1,0,59
120,988,1,0,61
121,985,1,0,64
122,985,1,0,64
123,985,1,0,64
124,984,1,0,65
125,984,1,0,65
126,980,1,0,69
127,980,1,0,69
128,980,1,0,69
129,979,1,0,70
130,979,1,0,70
131,979,1,0,70
132,976,1,0,73
133,975,1,0,74
134,973,1,0,76
135,972,3,0,75
136,969,3,0,78
137,966,3,0,81
138,964,3,0,83
139,958,4,0,88
140,952,5,0,93
141,951,6,0,93
142,948,7,0,95
143,948,7,0,95
144,946,7,0,97
145,944,7,0,99
146,941,7,0,102
147,941,7,0,102
148,940,7,0,103
149,936,8,0,106
150,934,10,0,106
