,Susceptible,Infected,Recovered,Exposed
0,1049,1,0,0
1,1048,1,0,1
2,1048,1,0,1
3,1048,1,0,1
4,1048,1,0,1
5,1048,1,0,1
6,1048,1,0,1
7,1048,1,0,1
8,1048,1,0,1
9,1048,1,0,1
10,1048,1,0,1
11,1048,1,0,1
12,1048,1,0,1
13,1047,1,0,2
14,1047,1,0,2
15,1047,1,0,2
16,1047,1,0,2
17,1047,1,0,2
18,1047,1,0,2
19,1047,1,0,2
20,1046,1,0,3
21,1046,1,0,3
22,1046,1,0,3
23,1046,1,0,3
24,1045,1,0,4
25,1044,1,0,5
26,1044,1,0,5
27,1044,1,0,5
28,1044,1,0,5
29,1044,1,0,5
30,1044,1,0,5
31,1044,1,0,5
32,1044,1,0,5
33,1044,1,0,5
34,1044,1,0,5
35,1044,1,0,5
36,1044,1,0,5
37,1044,1,0,5
38,1044,1,0,5
39,1044,1,0,5
40,1044,1,0,5
41,1044,1,0,5
42,1043,1,0,6
43,1043,1,0,6
44,1043,1,0,6
45,1043,1,0,6
46,1043,1,0,6
47,1043,1,0,6
48,1042,1,0,7
49,1042,1,0,7
50,1042,1,0,7
51,1041,1,0,8
52,1039,1,0,10
53,1038,1,0,11
54,1036,1,0,13
55,1036,1,0,13
56,1035,1,0,14
57,1035,1,0,14
58,1034,1,0,15
59,1034,1,0,15
60,1033,1,0,16
61,1033,1,0,16
62,1033,1,0,16
63,1032,1,0,17
64,1032,1,0,17
65,1031,1,0,18
66,1031,1,0,18
67,1030,1,0,19
68,1030,1,0,19
69,1030,1,0,19
70,1030,1,0,19
71,1030,1,0,19
72,1030,1,0,19
73,1030,1,0,19
74,1030,1,0,19
75,1030,1,0,19
76,1029,1,0,20
77,1029,1,0,20
78,1029,1,0,20
79,1029,1,0,20
80,1029,1,0,20
81,1029,1,0,20
82,1028,1,0,21
83,1028,1,0,21
84,1028,1,0,21
85,1028,1,0,21
86,1028,1,0,21
87,1027,1,0,22
88,1027,1,0,22
89,1027,1,0,22
90,1026,1,0,23
91,1025,1,0,24
92,1025,1,0,24
93,1025,1,0,24
94,1025,1,0,24
95,1025,1,0,24
96,1025,1,0,24
97,1025,1,0,24
98,1025,1,0,24
99,1024,1,0,25
100,1024,1,0,25
101,1022,1,0,27
102,1021,1,0,28
103,1021,1,0,28
104,1020,1,0,29
105,1020,1,0,29
106,1020,1,0,29
107,1020,1,0,29
108,1020,1,0,29
109,1020,1,0,29
110,1019,1,0,30
111,1019,1,0,30
112,1019,1,0,30
113,1019,1,0,30
114,1017,1,0,32
115,1016,1,0,33
116,1016,1,0,33
117,1016,1,0,33
118,1016,1,0,33
119,1016,1,0,33
120,1016,1,0,33
121,1016,1,0,33
122,1016,1,0,33
123,1015,1,0,34
124,1013,1,0,36
125,1012,1,0,37
126,1012,1,0,37
127,1011,1,0,38
128,1010,1,0,39
129,1010,1,0,39
130,1010,1,0,39
131,1005,1,0,44
132,1001,1,0,48
133,999,1,0,50
134,999,1,0,50
135,999,1,0,50
136,998,1,0,51
137,998,1,0,51
138,998,1,0,51
139,997,1,0,52
140,997,1,0,52
141,997,1,0,52
142,995,1,0,54
143,995,1,0,54
144,993,1,0,56
145,992,1,0,57
146,991,1,0,58
147,991,1,0,58
148,991,1,0,58
149,990,1,0,59
150,989,1,0,60
151,989,1,0,60
152,989,1,0,60
153,989,1,0,60
154,989,1,0,60
155,988,1,0,61
156,987,1,0,62
157,987,1,0,62
158,985,1,0,64
159,982,1,0,67
160,980,1,0,69
161,979,1,0,70
162,977,1,0,72
163,977,1,0,72
164,977,1,0,72
165,976,1,0,73
166,975,1,0,74
167,974,1,0,75
168,973,1,0,76
169,972,1,0,77
170,968,1,0,81
171,962,1,0,87
172,962,1,0,87
173,958,1,0,91
174,958,1,0,91
175,957,1,0,92
176,955,1,0,94
177,953,1,0,96
178,952,1,0,97
179,950,1,0,99
180,946,1,0,103
181,944,1,0,105
182,941,1,0,108
183,940,1,0,109
184,939,1,0,110
185,938,1,0,111
186,938,1,0,111
187,938,1,0,111
188,938,1,0,111
189,937,1,0,112
190,936,1,0,113
191,936,1,0,113
192,934,1,0,115
193,933,1,0,116
194,932,1,0,117
195,931,1,0,118
196,929,2,0,119
197,928,2,0,120
198,925,2,0,123
199,924,2,0,124
200,924,2,0,124
201,924,2,0,124
202,924,2,0,124
203,924,2,0,124
204,922,2,0,126
205,921,2,0,127
206,917,2,0,131
207,915,2,0,133
208,912,2,0,136
209,899,3,0,148
210,891,3,0,156
211,891,3,0,156
212,889,3,0,158
213,887,3,0,160
214,884,3,0,163
215,883,4,0,163
216,881,4,0,165
217,879,4,0,167
218,878,4,0,168
219,876,5,0,169
220,873,5,0,172
221,872,6,0,172
222,869,6,0,175
223,868,6,0,176
224,867,6,0,177
225,867,6,0,177
226,866,6,0,178
227,866,6,0,178
228,866,6,0,178
229,861,6,0,183
230,859,6,0,185
231,854,6,0,190
232,852,6,0,192
233,850,6,0,194
234,849,6,0,195
235,847,6,0,197
236,845,6,0,199
237,844,6,0,200
238,842,7,0,201
239,841,7,0,202
240,840,7,0,203
241,840,7,0,203
242,839,7,0,204
243,837,8,0,205
244,835,8,0,207
245,829,8,0,213
246,828,9,0,213
247,824,9,0,217
248,817,12,0,221
249,809,13,0,228
250,806,14,0,230
251,803,15,0,232
252,803,15,0,232
253,802,16,0,232
254,799,16,0,235
255,795,17,0,238
256,792,17,0,241
257,789,17,0,244
258,784,17,0,249
259,779,18,0,253
260,778,19,0,253
261,776,19,0,255
262,771,19,0,260
263,766,20,0,264
264,766,20,0,264
265,765,20,0,265
266,765,20,0,265
267,762,20,0,268
268,758,20,0,272
269,756,20,0,274
270,754,20,0,276
271,749,20,0,281
272,745,21,0,284
273,744,21,0,285
274,741,20,1,288
275,739,20,1,290
276,735,20,1,294
277,732,20,1,297
278,729,21,1,299
279,728,21,1,300
280,722,21,1,306
281,719,21,1,309
282,715,22,1,312
283,709,22,1,318
284,702,22,1,325
285,698,22,1,329
286,686,23,1,340
287,675,24,1,350
288,662,24,1,363
289,660,24,1,365
290,658,24,1,367
291,655,24,1,370
292,653,24,1,372
293,651,24,1,374
294,648,24,1,377
295,646,25,1,378
296,642,26,1,381
297,639,28,1,382
298,632,28,1,389
299,632,29,1,388
300,629,29,1,391
301,625,29,1,395
302,621,29,1,399
303,620,29,1,400
304,619,29,1,401
305,616,30,1,403
306,615,30,1,404
307,612,30,1,407
308,609,30,1,410
309,604,32,1,413
310,600,32,1,417
311,597,33,1,419
312,595,33,1,421
313,593,33,1,423
314,586,33,1,430
315,583,33,1,433
316,578,33,1,438
317,571,33,1,445
318,565,33,1,451
319,561,35,1,453
320,558,37,1,454
321,556,37,1,456
322,547,38,1,464
323,546,39,1,464
324,541,39,1,469
325,524,39,1,486
326,501,40,1,508
327,489,47,1,513
328,488,48,1,513
329,482,50,1,517
330,474,50,1,525
331,472,51,1,526
332,469,51,1,529
333,463,51,1,535
334,453,51,1,545
335,453,52,1,544
336,447,52,1,550
337,445,53,1,551
338,441,54,1,554
339,436,54,1,559
340,433,56,1,560
341,424,57,1,568
342,423,58,1,568
343,423,58,1,568
344,423,58,1,568
345,422,59,1,568
346,420,60,1,569
347,416,60,1,573
348,411,60,1,578
349,404,60,1,585
350,401,61,1,587
351,399,61,1,589
352,394,62,1,593
353,391,63,1,595
354,383,66,1,600
355,381,68,1,600
356,375,69,1,605
357,365,71,1,613
358,362,72,1,615
359,360,72,1,617
360,353,73,1,623
361,349,73,1,627
362,346,74,1,629
363,340,75,1,634
364,327,76,1,646
365,307,80,1,662
366,289,85,1,675
367,289,87,1,673
368,287,89,1,673
369,287,91,1,671
370,283,92,1,674
371,280,94,1,675
372,277,95,1,677
373,273,96,1,680
374,271,97,1,681
375,271,101,1,677
376,270,104,1,675
377,269,105,1,675
378,264,108,1,677
379,252,110,1,687
380,250,110,1,689
381,249,111,1,689
382,246,111,1,692
383,245,111,1,693
384,244,111,1,694
385,239,113,1,697
386,234,113,1,702
387,232,114,1,703
388,232,115,1,702
389,230,116,1,703
390,226,118,1,705
391,222,119,1,708
392,218,120,1,711
393,217,122,1,710
394,213,124,1,712
395,210,125,1,714
396,201,125,1,723
397,197,125,1,727
398,192,125,1,732
399,187,126,1,736
400,186,127,1,736
401,183,130,1,736
402,182,133,1,734
403,176,134,1,739
404,167,142,1,740
405,160,153,1,736
406,160,158,1,731
407,157,160,1,732
408,152,162,1,735
409,149,163,1,737
410,147,165,1,737
411,144,168,1,737
412,141,169,1,739
413,137,171,1,741
414,135,173,1,741
415,134,174,1,741
416,133,176,1,740
417,130,179,1,740
418,128,181,1,740
419,125,182,1,742
420,123,182,1,744
421,122,183,1,744
422,122,183,1,744
423,121,183,1,745
424,119,187,1,743
425,116,189,1,744
426,114,192,1,743
427,112,196,1,741
428,111,199,1,739
429,109,199,1,741
430,109,201,1,739
431,107,203,1,739
432,106,205,1,738
433,104,206,1,739
434,99,208,1,742
435,97,208,1,744
436,96,209,1,744
437,95,210,1,744
438,93,211,1,745
439,89,213,1,747
440,86,214,1,749
441,84,220,1,745
442,81,221,1,747
443,73,226,1,750
444,69,237,1,743
445,68,240,1,741
446,66,244,1,739
447,64,246,1,739
448,62,246,1,741
449,61,248,1,740
450,59,253,1,737
451,57,255,1,737
452,55,260,1,734
453,55,263,1,731
454,54,269,1,726
455,53,271,1,725
456,53,272,1,724
457,51,274,1,724
458,51,279,1,719
459,51,283,1,715
460,51,283,1,715
461,50,284,1,715
462,50,284,1,715
463,49,290,1,710
464,49,292,1,708
465,48,294,1,707
466,47,298,1,704
467,45,303,1,701
468,45,304,1,700
469,42,305,2,701
470,42,308,2,698
471,41,309,2,698
472,41,314,2,693
473,38,317,2,693
474,38,319,2,691
475,38,323,2,687
476,37,329,2,682
477,36,330,2,682
478,36,336,2,676
479,36,341,2,671
480,36,348,2,664
481,36,350,2,662
482,34,364,3,649
483,30,380,3,637
484,30,385,3,632
485,29,389,3,629
486,28,391,3,628
487,27,392,3,628
488,27,393,4,626
489,27,397,4,622
490,27,399,4,620
491,27,401,4,618
492,26,404,5,615
493,25,408,5,612
494,25,412,6,607
495,24,413,6,607
496,23,417,6,604
497,23,421,6,600
498,23,423,6,598
499,23,425,6,596
500,23,427,6,594
501,23,428,6,593
502,23,430,6,591
503,23,433,6,588
504,23,438,6,583
505,22,440,6,582
506,22,446,6,576
507,21,448,6,575
508,21,449,6,574
509,20,454,6,570
510,20,459,6,565
511,20,463,7,560
512,20,470,7,553
513,19,474,7,550
514,18,479,7,546
515,18,482,7,543
516,18,484,8,540
517,17,489,8,536
518,17,496,8,529
519,17,499,9,525
520,16,500,9,525
521,12,524,12,502
522,11,544,13,482
523,11,547,14,478
524,10,550,15,475
525,8,555,15,472
526,8,562,16,464
527,8,564,16,462
528,7,567,17,459
529,7,573,17,453
530,6,580,17,447
531,6,582,17,445
532,6,585,18,441
533,5,588,19,438
534,5,593,19,433
535,4,597,19,430
536,4,602,20,424
537,4,606,20,420
538,4,607,20,419
539,4,607,20,419
540,4,607,20,419
541,4,609,20,417
542,4,610,20,416
543,3,616,20,411
544,2,623,20,405
545,2,626,21,401
546,2,629,21,398
547,2,631,21,396
548,2,636,21,391
549,2,640,21,387
550,2,647,21,380
551,2,651,22,375
552,2,657,22,369
553,1,664,22,363
554,1,667,22,360
555,1,669,23,357
556,1,678,23,348
557,1,681,23,345
558,1,684,23,342
559,1,686,24,339
560,1,704,25,320
561,1,730,25,294
562,1,736,25,288
563,1,736,25,288
564,1,738,25,286
565,1,741,25,283
566,1,742,25,282
567,1,746,25,278
568,1,750,26,273
569,1,751,27,271
570,1,750,29,270
571,1,750,29,270
572,1,750,30,269
573,1,755,30,264
574,1,761,30,258
575,1,769,30,250
576,1,770,30,249
577,1,774,30,245
578,1,773,31,245
579,1,774,31,244
