,Susceptible,Infected,Recovered,Exposed
0,1049,1,0,0
1,1049,1,0,0
2,1049,1,0,0
3,1049,1,0,0
4,1049,1,0,0
5,1049,1,0,0
6,1049,1,0,0
7,1049,1,0,0
8,1048,1,0,1
9,1048,1,0,1
10,1048,1,0,1
11,1048,1,0,1
12,1048,1,0,1
13,1047,1,0,2
14,1047,1,0,2
15,1047,1,0,2
16,1047,1,0,2
17,1047,1,0,2
18,1047,1,0,2
19,1047,1,0,2
20,1046,1,0,3
21,1046,1,0,3
22,1046,1,0,3
23,1046,1,0,3
24,1046,1,0,3
25,1046,1,0,3
26,1045,1,0,4
27,1045,1,0,4
28,1045,1,0,4
29,1045,1,0,4
30,1045,1,0,4
31,1045,1,0,4
32,1045,1,0,4
33,1044,1,0,5
34,1044,1,0,5
35,1044,1,0,5
36,1044,1,0,5
37,1044,1,0,5
38,1043,1,0,6
39,1042,1,0,7
40,1042,1,0,7
41,1042,1,0,7
42,1042,1,0,7
43,1042,1,0,7
44,1042,1,0,7
45,1042,1,0,7
46,1042,1,0,7
47,1041,1,0,8
48,1041,1,0,8
49,1041,1,0,8
50,1041,1,0,8
51,1041,1,0,8
52,1041,1,0,8
53,1041,1,0,8
54,1041,1,0,8
55,1040,1,0,9
56,1040,1,0,9
57,1040,1,0,9
58,1040,1,0,9
59,1040,1,0,9
60,1040,1,0,9
61,1040,1,0,9
62,1040,1,0,9
63,1040,1,0,9
64,1039,1,0,10
65,1039,1,0,10
66,1039,1,0,10
67,1039,1,0,10
68,1039,1,0,10
69,1039,1,0,10
70,1039,1,0,10
71,1039,1,0,10
72,1039,1,0,10
73,1039,1,0,10
74,1038,1,0,11
75,1038,1,0,11
76,1036,1,0,13
77,1036,1,0,13
78,1036,1,0,13
79,1036,1,0,13
80,1036,1,0,13
81,1036,1,0,13
82,1035,1,0,14
83,1035,1,0,14
84,1035,1,0,14
85,1035,1,0,14
86,1035,1,0,14
87,1035,1,0,14
88,1035,1,0,14
89,1034,1,0,15
90,1034,1,0,15
91,1034,1,0,15
92,1034,1,0,15
93,1034,1,0,15
94,1034,1,0,15
95,1034,1,0,15
96,1034,1,0,15
97,1033,1,0,16
98,1033,1,0,16
99,1032,1,0,17
100,1032,1,0,17
101,1031,1,0,18
102,1031,1,0,18
103,1031,1,0,18
104,1031,1,0,18
105,1031,1,0,18
106,1030,1,0,19
107,1030,1,0,19
108,1030,1,0,19
109,1030,1,0,19
110,1030,1,0,19
111,1030,1,0,19
112,1029,1,0,20
113,1027,1,0,22
114,1025,1,0,24
115,1024,1,0,25
116,1023,1,0,26
117,1023,1,0,26
118,1022,1,0,27
119,1021,1,0,28
120,1021,1,0,28
121,1021,1,0,28
122,1021,1,0,28
123,1020,1,0,29
124,1020,1,0,29
125,1020,1,0,29
126,1020,1,0,29
127,1020,1,0,29
128,1020,1,0,29
129,1020,1,0,29
130,1019,1,0,30
131,1019,1,0,30
132,1019,1,0,30
133,1018,2,0,30
134,1018,2,0,30
135,1018,2,0,30
136,1016,2,0,32
137,1016,2,0,32
138,1015,2,0,33
139,1014,3,0,33
140,1014,3,0,33
141,1014,3,0,33
142,1013,3,0,34
143,1013,3,0,34
144,1012,3,0,35
145,1012,3,0,35
146,1010,4,0,36
147,1010,4,0,36
