
1023,4,0,23,1432,26.30714988708496
1013,2,0,35,1236,21.91538906097412
1029,7,0,14,1221,21.760801315307617
1029,3,0,18,1230,22.00614595413208
1044,1,0,5,1384,25.1627037525177
1039,4,0,7,1443,24.997146606445312
1045,2,0,3,1452,25.212077856063843
1045,1,0,4,1355,23.60637068748474
1043,1,0,6,1324,23.24682641029358
987,7,0,56,1191,20.76247215270996
1004,7,0,39,1219,21.47157597541809
1042,1,0,7,1449,25.395092725753784
1031,3,0,16,1348,23.509126663208008
1045,1,0,4,1327,23.151084423065186
1037,1,0,12,1199,21.163410663604736
987,8,0,55,1072,18.932366371154785
1007,3,0,40,1221,21.468583583831787
1034,3,0,13,1355,23.730534315109253
1018,5,0,27,1235,21.68301033973694
1036,5,0,9,1295,22.66538643836975
1047,1,0,2,1387,24.30499792098999
1041,1,0,8,1380,24.274080991744995
1042,1,0,7,1324,23.097229719161987
1046,1,0,3,1354,24.96822428703308
1016,7,0,27,1321,21.059677362442017
1048,1,0,1,1639,25.86582350730896
1035,5,0,10,1428,22.742177724838257
1045,1,0,4,1639,25.846874237060547
1004,2,0,44,1099,17.769476890563965
985,6,0,59,1099,20.41191816329956
1012,5,0,33,1200,19.279438734054565
1026,3,0,21,1209,19.364212036132812
998,2,0,50,1095,17.733572721481323
991,12,0,47,1457,23.110193490982056
1009,4,0,37,1221,19.533758401870728
1009,8,0,33,1269,20.24784827232361
1042,1,0,7,1327,21.125500917434692
1005,4,0,41,1206,19.417070388793945
1020,8,0,22,1231,19.67438244819641
991,3,0,56,1161,18.611225605010986
1040,1,0,9,1336,21.31499433517456
1041,1,0,8,1350,21.489527940750122
1037,1,0,12,1372,21.7867329120636
1023,5,0,22,1227,19.676377296447754
1039,1,0,10,1335,21.260141372680664
971,8,0,71,1100,17.67373251914978
1007,10,0,33,1246,19.895789861679077
995,6,0,49,1154,18.57731604576111
1048,1,0,1,1571,25.117823839187622
1043,1,0,6,1371,21.777756690979004
1044,1,0,5,1343,21.374834775924683
1027,4,0,19,1303,20.907085180282593
987,8,0,55,1194,19.14779043197632
1044,1,0,5,1331,21.24617838859558
973,12,0,65,1300,20.786408185958862
1002,7,0,41,1153,18.519470930099487
1043,1,0,6,1374,21.836599588394165
1045,1,0,4,1353,21.546375513076782
1012,7,0,31,1213,19.429038524627686
1048,1,0,1,1463,23.22089719772339
970,7,0,73,1145,19.963608741760254
1041,1,0,8,1364,21.640125036239624
1018,4,0,28,1100,17.71861243247986
1005,3,0,42,1245,19.919726133346558
982,3,0,65,1213,19.42105984687805
1040,3,0,7,1203,19.266473293304443
1041,1,0,8,1341,21.328957080841064
1045,1,0,4,1805,28.393065214157104
1047,1,0,2,1322,21.016791820526123
996,7,0,47,1250,19.95662760734558
964,8,0,78,1182,19.05104947090149
1037,1,0,12,1373,21.981212854385376
1043,3,0,4,1448,23.021430492401123
1028,4,0,18,1197,19.389145374298096
1025,5,0,20,1245,19.859886407852173
1017,7,0,26,1187,19.02811074256897
1043,1,0,6,1358,21.727890253067017
1022,7,0,21,1190,19.021130323410034
1021,4,0,25,1229,19.707294464111328
1037,1,0,12,1179,19.93219828605652
1011,5,0,34,1219,21.059677124023438
1012,9,0,29,1198,20.47324562072754
1043,1,0,6,1587,26.392918825149536
1032,3,0,15,1328,22.648427963256836
1030,3,0,17,1237,20.525107860565186
1017,2,0,31,1181,20.94099473953247
1047,1,0,2,1384,23.097768545150757
1015,6,0,29,1194,20.107224941253662
1016,7,0,27,1190,20.14465022087097
1025,2,0,23,1218,22.1563241481781
1015,8,0,27,1289,23.21652913093567
1025,5,0,20,1349,24.08065915107727
1046,1,0,3,1576,27.95241403579712
1039,3,0,8,1242,22.665916204452515
1048,1,0,1,1585,29.399856567382812
1048,1,0,1,1383,26.35735845565796
984,9,0,57,1085,21.15891981124878
989,5,0,56,1119,19.88781189918518
994,14,0,42,1450,26.369477033615112
1001,6,0,43,1194,22.700403213500977
1044,1,0,5,1465,27.119511365890503
1022,3,0,25,1196,22.605543613433838
1023,5,0,22,1325,23.691652536392212
1046,1,0,3,1464,26.702207565307617
1045,1,0,4,1335,25.617345333099365
1015,5,0,30,1190,22.9010488986969
1033,6,0,11,1231,23.185990810394287
1004,3,0,43,1194,23.614356756210327
998,9,0,43,1183,20.74452042579651
1029,7,0,14,1219,20.90010404586792
1008,7,0,35,1308,22.6534161567688
1024,6,0,20,1270,25.41208505630493
1009,4,0,37,1122,21.51298761367798
1030,5,0,15,1293,24.91137433052063
1046,1,0,3,1572,32.13258194923401
981,6,0,63,1118,21.987786531448364
1045,1,0,4,1315,25.08693838119507
1044,1,0,5,1190,22.584140300750732
